clean_path,reverb_path,rir_path,rir_type,Mean T60,Mean DRR
./ACE_Dereverb_Dataset_1000_unique/clean_10/0836__M5s1__Lin8Ch_508_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0836__M5s1__Lin8Ch_508_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_1/2/Lin8Ch_508_2_RIR.wav,RIR,0.627708732,6.829727197
./ACE_Dereverb_Dataset_1000_unique/clean_10/0837__F2s4__Lin8Ch_611_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0837__F2s4__Lin8Ch_611_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_2/2/Lin8Ch_611_2_RIR.wav,RIR,0.373183602,10.29714174
./ACE_Dereverb_Dataset_1000_unique/clean_10/0838__M2s2__Lin8Ch_403a_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0838__M2s2__Lin8Ch_403a_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_2/2/Lin8Ch_403a_2_RIR.wav,RIR,1.247232576,4.090049787
./ACE_Dereverb_Dataset_1000_unique/clean_10/0839__F4s1__Crucif_803_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0839__F4s1__Crucif_803_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Office_2/1/Crucif_803_1_RIR.wav,RIR,0.395792129,2.204816404
./ACE_Dereverb_Dataset_1000_unique/clean_10/0840__F4s3__Mobile_803_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0840__F4s3__Mobile_803_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Office_2/1/Mobile_803_1_RIR.wav,RIR,0.391513476,4.057743717
./ACE_Dereverb_Dataset_1000_unique/clean_10/0841__F5s4__Crucif_502_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0841__F5s4__Crucif_502_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Office_1/1/Crucif_502_1_RIR.wav,RIR,0.358243847,3.311469715
./ACE_Dereverb_Dataset_1000_unique/clean_10/0842__F2s2__Crucif_502_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0842__F2s2__Crucif_502_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Office_1/1/Crucif_502_1_RIR.wav,RIR,0.358243847,3.311469715
./ACE_Dereverb_Dataset_1000_unique/clean_10/0843__F2s4__Lin8Ch_508_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0843__F2s4__Lin8Ch_508_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_1/1/Lin8Ch_508_1_RIR.wav,RIR,0.644988956,6.708137543
./ACE_Dereverb_Dataset_1000_unique/clean_10/0844__M2s2__Chromebook_502_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0844__M2s2__Chromebook_502_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Chromebook/Office_1/2/Chromebook_502_2_RIR.wav,RIR,0.328317417,4.303361394
./ACE_Dereverb_Dataset_1000_unique/clean_10/0845__F4s3__Chromebook_803_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0845__F4s3__Chromebook_803_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Chromebook/Office_2/2/Chromebook_803_2_RIR.wav,RIR,0.399189123,2.927429398
./ACE_Dereverb_Dataset_1000_unique/clean_10/0846__M9s3__Mobile_508_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0846__M9s3__Mobile_508_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Lecture_Room_1/2/Mobile_508_2_RIR.wav,RIR,0.657614973,5.550930239
./ACE_Dereverb_Dataset_1000_unique/clean_10/0847__M4s5__Lin8Ch_508_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0847__M4s5__Lin8Ch_508_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_1/2/Lin8Ch_508_2_RIR.wav,RIR,0.627708732,6.829727197
./ACE_Dereverb_Dataset_1000_unique/clean_10/0848__M2s5__Lin8Ch_803_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0848__M2s5__Lin8Ch_803_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Office_2/2/Lin8Ch_803_2_RIR.wav,RIR,0.380298369,7.385285014
./ACE_Dereverb_Dataset_1000_unique/clean_10/0849__M2s2__Lin8Ch_403a_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0849__M2s2__Lin8Ch_403a_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_2/1/Lin8Ch_403a_1_RIR.wav,RIR,1.278889534,6.046062917
./ACE_Dereverb_Dataset_1000_unique/clean_10/0850__M9s3__Mobile_611_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0850__M9s3__Mobile_611_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Meeting_Room_2/2/Mobile_611_2_RIR.wav,RIR,0.38127376,9.983401447
./ACE_Dereverb_Dataset_1000_unique/clean_10/0851__M1s3__Lin8Ch_502_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0851__M1s3__Lin8Ch_502_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Office_1/2/Lin8Ch_502_2_RIR.wav,RIR,0.307129167,4.931555964
./ACE_Dereverb_Dataset_1000_unique/clean_10/0852__F4s4__Lin8Ch_508_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0852__F4s4__Lin8Ch_508_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_1/2/Lin8Ch_508_2_RIR.wav,RIR,0.627708732,6.829727197
./ACE_Dereverb_Dataset_1000_unique/clean_10/0853__M3s1__Crucif_803_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0853__M3s1__Crucif_803_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Office_2/2/Crucif_803_2_RIR.wav,RIR,0.396135004,-0.685142658
./ACE_Dereverb_Dataset_1000_unique/clean_10/0854__M8s3__Mobile_502_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0854__M8s3__Mobile_502_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Office_1/1/Mobile_502_1_RIR.wav,RIR,0.32656595,7.431172307
./ACE_Dereverb_Dataset_1000_unique/clean_10/0855__M9s3__Lin8Ch_803_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0855__M9s3__Lin8Ch_803_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Office_2/2/Lin8Ch_803_2_RIR.wav,RIR,0.380298369,7.385285014
./ACE_Dereverb_Dataset_1000_unique/clean_10/0856__M1s5__Lin8Ch_803_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0856__M1s5__Lin8Ch_803_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Office_2/2/Lin8Ch_803_2_RIR.wav,RIR,0.380298369,7.385285014
./ACE_Dereverb_Dataset_1000_unique/clean_10/0857__M1s4__Mobile_403a_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0857__M1s4__Mobile_403a_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Lecture_Room_2/2/Mobile_403a_2_RIR.wav,RIR,1.234286386,4.027562336
./ACE_Dereverb_Dataset_1000_unique/clean_10/0858__M5s2__Lin8Ch_803_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0858__M5s2__Lin8Ch_803_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Office_2/1/Lin8Ch_803_1_RIR.wav,RIR,0.392372298,10.03872499
./ACE_Dereverb_Dataset_1000_unique/clean_10/0859__M2s4__Mobile_503_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0859__M2s4__Mobile_503_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Meeting_Room_1/2/Mobile_503_2_RIR.wav,RIR,0.449363622,3.135359072
./ACE_Dereverb_Dataset_1000_unique/clean_10/0860__F4s3__Lin8Ch_803_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0860__F4s3__Lin8Ch_803_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Office_2/2/Lin8Ch_803_2_RIR.wav,RIR,0.380298369,7.385285014
./ACE_Dereverb_Dataset_1000_unique/clean_10/0861__M4s4__Lin8Ch_508_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0861__M4s4__Lin8Ch_508_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_1/2/Lin8Ch_508_2_RIR.wav,RIR,0.627708732,6.829727197
./ACE_Dereverb_Dataset_1000_unique/clean_10/0862__M4s1__Chromebook_508_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0862__M4s1__Chromebook_508_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Chromebook/Lecture_Room_1/2/Chromebook_508_2_RIR.wav,RIR,0.549364951,3.73293733
./ACE_Dereverb_Dataset_1000_unique/clean_10/0863__M7s4__Mobile_611_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0863__M7s4__Mobile_611_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Meeting_Room_2/2/Mobile_611_2_RIR.wav,RIR,0.38127376,9.983401447
./ACE_Dereverb_Dataset_1000_unique/clean_10/0864__F5s2__Lin8Ch_EE_lobby_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0864__F5s2__Lin8Ch_EE_lobby_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Building_Lobby/1/Lin8Ch_EE_lobby_1_RIR.wav,RIR,0.728499237,10.35365698
./ACE_Dereverb_Dataset_1000_unique/clean_10/0865__M1s5__Crucif_508_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0865__M1s5__Crucif_508_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Lecture_Room_1/1/Crucif_508_1_RIR.wav,RIR,0.626387085,10.95660865
./ACE_Dereverb_Dataset_1000_unique/clean_10/0866__M1s3__Lin8Ch_611_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0866__M1s3__Lin8Ch_611_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_2/1/Lin8Ch_611_1_RIR.wav,RIR,0.374889519,10.06426466
./ACE_Dereverb_Dataset_1000_unique/clean_10/0867__M2s4__Lin8Ch_503_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0867__M2s4__Lin8Ch_503_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_1/2/Lin8Ch_503_2_RIR.wav,RIR,0.473804418,6.801708601
./ACE_Dereverb_Dataset_1000_unique/clean_10/0868__M5s5__Chromebook_503_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0868__M5s5__Chromebook_503_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Chromebook/Meeting_Room_1/1/Chromebook_503_1_RIR.wav,RIR,0.424457533,10.47942022
./ACE_Dereverb_Dataset_1000_unique/clean_10/0869__F3s2__Mobile_502_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0869__F3s2__Mobile_502_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Office_1/2/Mobile_502_2_RIR.wav,RIR,0.31237821,3.962965741
./ACE_Dereverb_Dataset_1000_unique/clean_10/0870__M7s3__Lin8Ch_403a_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0870__M7s3__Lin8Ch_403a_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_2/1/Lin8Ch_403a_1_RIR.wav,RIR,1.278889534,6.046062917
./ACE_Dereverb_Dataset_1000_unique/clean_10/0871__M8s4__Chromebook_503_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0871__M8s4__Chromebook_503_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Chromebook/Meeting_Room_1/2/Chromebook_503_2_RIR.wav,RIR,0.4125315,6.6618776
./ACE_Dereverb_Dataset_1000_unique/clean_10/0872__M2s5__Crucif_403a_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0872__M2s5__Crucif_403a_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Lecture_Room_2/2/Crucif_403a_2_RIR.wav,RIR,1.232764757,5.059908268
./ACE_Dereverb_Dataset_1000_unique/clean_10/0873__M3s1__Lin8Ch_508_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0873__M3s1__Lin8Ch_508_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_1/1/Lin8Ch_508_1_RIR.wav,RIR,0.644988956,6.708137543
./ACE_Dereverb_Dataset_1000_unique/clean_10/0874__M3s1__Lin8Ch_EE_lobby_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0874__M3s1__Lin8Ch_EE_lobby_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Building_Lobby/2/Lin8Ch_EE_lobby_2_RIR.wav,RIR,0.742350198,6.391654568
./ACE_Dereverb_Dataset_1000_unique/clean_10/0875__M1s3__Lin8Ch_803_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0875__M1s3__Lin8Ch_803_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Office_2/1/Lin8Ch_803_1_RIR.wav,RIR,0.392372298,10.03872499
./ACE_Dereverb_Dataset_1000_unique/clean_10/0876__F3s1__Lin8Ch_611_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0876__F3s1__Lin8Ch_611_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_2/1/Lin8Ch_611_1_RIR.wav,RIR,0.374889519,10.06426466
./ACE_Dereverb_Dataset_1000_unique/clean_10/0877__M2s5__Crucif_803_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0877__M2s5__Crucif_803_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Office_2/2/Crucif_803_2_RIR.wav,RIR,0.396135004,-0.685142658
./ACE_Dereverb_Dataset_1000_unique/clean_10/0878__F3s2__Crucif_803_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0878__F3s2__Crucif_803_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Office_2/1/Crucif_803_1_RIR.wav,RIR,0.395792129,2.204816404
./ACE_Dereverb_Dataset_1000_unique/clean_10/0879__M1s5__Lin8Ch_EE_lobby_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0879__M1s5__Lin8Ch_EE_lobby_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Building_Lobby/1/Lin8Ch_EE_lobby_1_RIR.wav,RIR,0.728499237,10.35365698
./ACE_Dereverb_Dataset_1000_unique/clean_10/0880__F4s5__Lin8Ch_403a_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0880__F4s5__Lin8Ch_403a_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_2/2/Lin8Ch_403a_2_RIR.wav,RIR,1.247232576,4.090049787
./ACE_Dereverb_Dataset_1000_unique/clean_10/0881__F2s1__Crucif_508_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0881__F2s1__Crucif_508_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Lecture_Room_1/2/Crucif_508_2_RIR.wav,RIR,0.645095394,5.782508838
./ACE_Dereverb_Dataset_1000_unique/clean_10/0882__M4s2__Chromebook_EE_lobby_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0882__M4s2__Chromebook_EE_lobby_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Chromebook/Building_Lobby/2/Chromebook_EE_lobby_2_RIR.wav,RIR,0.661817134,2.813342704
./ACE_Dereverb_Dataset_1000_unique/clean_10/0883__M4s3__Crucif_508_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0883__M4s3__Crucif_508_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Lecture_Room_1/1/Crucif_508_1_RIR.wav,RIR,0.626387085,10.95660865
./ACE_Dereverb_Dataset_1000_unique/clean_10/0884__F5s1__Lin8Ch_508_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0884__F5s1__Lin8Ch_508_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_1/2/Lin8Ch_508_2_RIR.wav,RIR,0.627708732,6.829727197
./ACE_Dereverb_Dataset_1000_unique/clean_10/0885__M3s5__Crucif_508_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0885__M3s5__Crucif_508_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Lecture_Room_1/1/Crucif_508_1_RIR.wav,RIR,0.626387085,10.95660865
./ACE_Dereverb_Dataset_1000_unique/clean_10/0886__F5s2__Lin8Ch_803_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0886__F5s2__Lin8Ch_803_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Office_2/1/Lin8Ch_803_1_RIR.wav,RIR,0.392372298,10.03872499
./ACE_Dereverb_Dataset_1000_unique/clean_10/0887__M7s3__Crucif_502_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0887__M7s3__Crucif_502_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Office_1/1/Crucif_502_1_RIR.wav,RIR,0.358243847,3.311469715
./ACE_Dereverb_Dataset_1000_unique/clean_10/0888__M5s5__Lin8Ch_508_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0888__M5s5__Lin8Ch_508_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_1/1/Lin8Ch_508_1_RIR.wav,RIR,0.644988956,6.708137543
./ACE_Dereverb_Dataset_1000_unique/clean_10/0889__F4s2__Lin8Ch_611_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0889__F4s2__Lin8Ch_611_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_2/1/Lin8Ch_611_1_RIR.wav,RIR,0.374889519,10.06426466
./ACE_Dereverb_Dataset_1000_unique/clean_10/0890__M2s1__Chromebook_803_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0890__M2s1__Chromebook_803_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Chromebook/Office_2/1/Chromebook_803_1_RIR.wav,RIR,0.396904205,4.366082614
./ACE_Dereverb_Dataset_1000_unique/clean_10/0891__M4s5__Mobile_803_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0891__M4s5__Mobile_803_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Office_2/2/Mobile_803_2_RIR.wav,RIR,0.392975873,-0.812008245
./ACE_Dereverb_Dataset_1000_unique/clean_10/0892__F4s4__Mobile_508_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0892__F4s4__Mobile_508_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Lecture_Room_1/2/Mobile_508_2_RIR.wav,RIR,0.657614973,5.550930239
./ACE_Dereverb_Dataset_1000_unique/clean_10/0893__F1s5__Lin8Ch_508_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0893__F1s5__Lin8Ch_508_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_1/2/Lin8Ch_508_2_RIR.wav,RIR,0.627708732,6.829727197
./ACE_Dereverb_Dataset_1000_unique/clean_10/0894__F3s1__Lin8Ch_611_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0894__F3s1__Lin8Ch_611_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_2/2/Lin8Ch_611_2_RIR.wav,RIR,0.373183602,10.29714174
./ACE_Dereverb_Dataset_1000_unique/clean_10/0895__M2s1__Chromebook_508_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0895__M2s1__Chromebook_508_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Chromebook/Lecture_Room_1/2/Chromebook_508_2_RIR.wav,RIR,0.549364951,3.73293733
./ACE_Dereverb_Dataset_1000_unique/clean_10/0896__F1s5__Lin8Ch_611_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0896__F1s5__Lin8Ch_611_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_2/1/Lin8Ch_611_1_RIR.wav,RIR,0.374889519,10.06426466
./ACE_Dereverb_Dataset_1000_unique/clean_10/0897__M1s2__Lin8Ch_503_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0897__M1s2__Lin8Ch_503_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_1/1/Lin8Ch_503_1_RIR.wav,RIR,0.465154969,10.23892335
./ACE_Dereverb_Dataset_1000_unique/clean_10/0898__F4s5__Lin8Ch_503_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0898__F4s5__Lin8Ch_503_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_1/1/Lin8Ch_503_1_RIR.wav,RIR,0.465154969,10.23892335
./ACE_Dereverb_Dataset_1000_unique/clean_10/0899__F2s4__Crucif_EE_lobby_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0899__F2s4__Crucif_EE_lobby_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Building_Lobby/1/Crucif_EE_lobby_1_RIR.wav,RIR,0.770103195,6.674457218
./ACE_Dereverb_Dataset_1000_unique/clean_10/0900__F1s5__Lin8Ch_502_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0900__F1s5__Lin8Ch_502_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Office_1/1/Lin8Ch_502_1_RIR.wav,RIR,0.351943828,11.48465884
./ACE_Dereverb_Dataset_1000_unique/clean_10/0901__M3s3__Lin8Ch_508_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0901__M3s3__Lin8Ch_508_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_1/2/Lin8Ch_508_2_RIR.wav,RIR,0.627708732,6.829727197
./ACE_Dereverb_Dataset_1000_unique/clean_10/0902__F2s1__Mobile_502_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0902__F2s1__Mobile_502_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Office_1/2/Mobile_502_2_RIR.wav,RIR,0.31237821,3.962965741
./ACE_Dereverb_Dataset_1000_unique/clean_10/0903__F4s2__Lin8Ch_EE_lobby_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0903__F4s2__Lin8Ch_EE_lobby_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Building_Lobby/1/Lin8Ch_EE_lobby_1_RIR.wav,RIR,0.728499237,10.35365698
./ACE_Dereverb_Dataset_1000_unique/clean_10/0904__F3s2__Crucif_803_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0904__F3s2__Crucif_803_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Office_2/1/Crucif_803_1_RIR.wav,RIR,0.395792129,2.204816404
./ACE_Dereverb_Dataset_1000_unique/clean_10/0905__M1s5__Chromebook_403a_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0905__M1s5__Chromebook_403a_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Chromebook/Lecture_Room_2/1/Chromebook_403a_1_RIR.wav,RIR,1.303473771,3.06585196
./ACE_Dereverb_Dataset_1000_unique/clean_10/0906__F2s1__Lin8Ch_803_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0906__F2s1__Lin8Ch_803_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Office_2/2/Lin8Ch_803_2_RIR.wav,RIR,0.380298369,7.385285014
./ACE_Dereverb_Dataset_1000_unique/clean_10/0907__M2s1__Crucif_502_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0907__M2s1__Crucif_502_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Office_1/2/Crucif_502_2_RIR.wav,RIR,0.301613422,3.923814612
./ACE_Dereverb_Dataset_1000_unique/clean_10/0908__M7s3__Mobile_508_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0908__M7s3__Mobile_508_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Lecture_Room_1/2/Mobile_508_2_RIR.wav,RIR,0.657614973,5.550930239
./ACE_Dereverb_Dataset_1000_unique/clean_10/0909__M2s4__Crucif_EE_lobby_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0909__M2s4__Crucif_EE_lobby_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Building_Lobby/1/Crucif_EE_lobby_1_RIR.wav,RIR,0.770103195,6.674457218
./ACE_Dereverb_Dataset_1000_unique/clean_10/0910__M4s1__Lin8Ch_803_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0910__M4s1__Lin8Ch_803_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Office_2/2/Lin8Ch_803_2_RIR.wav,RIR,0.380298369,7.385285014
./ACE_Dereverb_Dataset_1000_unique/clean_10/0911__M3s5__Crucif_502_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0911__M3s5__Crucif_502_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Office_1/2/Crucif_502_2_RIR.wav,RIR,0.301613422,3.923814612
./ACE_Dereverb_Dataset_1000_unique/clean_10/0912__M9s4__Lin8Ch_502_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0912__M9s4__Lin8Ch_502_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Office_1/2/Lin8Ch_502_2_RIR.wav,RIR,0.307129167,4.931555964
